dicom_path,pixel_read_success,pixel_read_error,file_sha256,pixel_sha256,pixel_dtype,pixel_height,pixel_width,pixel_min,pixel_max,pixel_mean,pixel_std,nonzero_fraction,is_constant
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997277_9054942f7be52dd9_MG_L_CC_ANON.dcm,True,,618337e1d175f2300d75585752baa133a1b3410ff565063e1c9169baf154d932,13dec907c1a1100770910278fc7b18623861e0d196db37fdd4848aa715f5610e,uint16,3328,2560,0.0,2430.0,373.5158996582031,637.0277709960938,0.26428363506610575,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997304_9054942f7be52dd9_MG_R_CC_ANON.dcm,True,,699aa9d3baa777eb9ed9e6a496802ea1212852fa0cf11f8aae6fc9f595553e42,12c30ed5c751834f4f7bdb14640da72010687e6ca7755f3027ae3a691de0169a,uint16,3328,2560,0.0,2367.0,427.7171936035156,664.7523193359375,0.3028221717247596,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997434_97ec8cadfca70d32_MG_L_ML_ANON.dcm,True,,52665aa7b67b96ebec30b2ee061950431cc223a56ecb49e4d09db318f59d9ec4,ac8c09da4f37403338399e550d2c21d84435e3937b3c230812e023b9da476413,uint16,4084,3328,0.0,3274.0,607.8278198242188,729.8495483398438,0.4225293770718752,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997461_97ec8cadfca70d32_MG_R_ML_ANON.dcm,True,,695dd5cd9a3899ca3371965e8c02e1b43e6fe875415d6842a40115d499e931de,d1a3a81c3af804dbdcdd4b46f3f15402fc35841e38c4e7cfd2a65797e16baccf,uint16,4084,3328,0.0,2502.0,620.126708984375,742.8341674804688,0.4220259025606494,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997488_97ec8cadfca70d32_MG_L_CC_ANON.dcm,True,,7cc2f36fd080875294b803aeb133b2ca91868ab56dc0d35be0771b904f20613a,ffeb722127d633ddc4479314ee9f2474987dc2a99b1546a714b78e151398bbdb,uint16,4084,3328,0.0,2505.0,483.1515197753906,694.8289794921875,0.33643773720617043,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997515_97ec8cadfca70d32_MG_R_CC_ANON.dcm,True,,3838eca2590d74d2aebcc26e4f2223ab58827188e12de0c7251ab511f00f7cd9,0b2122d6b05c81a63a2c30ae48b2d4cd70c098bf9deb2421b279232204698b3b,uint16,4084,3328,0.0,2302.0,477.14239501953125,687.8505249023438,0.333354351291155,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997597_67cc8c9939d74a9a_MG_L_ML_ANON.dcm,True,,5a80231181ae42f2e3ee8bda8829580d30bec8cdaa436ea283b53c1534836532,73cf4a2d9d1b1cf041b07b58482c8551e35597c075fd1cc214047e8da8f10255,uint16,4084,3328,0.0,2792.0,528.0695190429688,733.0626220703125,0.3469331537708129,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997624_67cc8c9939d74a9a_MG_R_ML_ANON.dcm,True,,1b218b19cfe0383f1b3b0573ec3c0ffe5c50625521a12c4ac86aef367ee45d4e,09e2141fb999e232a3e16e21ae10bbba4ed7129e0e6600c366ab32227492bc29,uint16,4084,3328,0.0,3585.0,387.76080322265625,670.3508911132812,0.25812799009266935,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997651_67cc8c9939d74a9a_MG_L_CC_ANON.dcm,True,,4972a314f4929e4242e495c9ff3c67b6f02d499e09950460716c88a6534acf26,8df5e81d55e68c7107572ab296d80c5d6dc431fdc2196463f9b47ee580c61518,uint16,4084,3328,0.0,2813.0,437.5330810546875,692.7937622070312,0.28676960511941535,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997678_67cc8c9939d74a9a_MG_R_CC_ANON.dcm,True,,ccea4c66a6b72c2935eeaee064ef2e96b2d76be291329b9620b4ff404f1b2018,7691be50eca677d7da49355e4e3e62db7caf42bef597f60a2895b842f6194db2,uint16,4084,3328,0.0,3570.0,310.42333984375,616.8906860351562,0.20302206841426204,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997742_cbb6c98a81e69eeb_MG_L_ML_ANON.dcm,True,,317d02285c35fdf37c00b33e86a8f7c50217e592cf331a432316703a41bf904d,cd2cde4c23aa431713ac432728904a6ae8809e5d6c7208f2c11155c8e4ae11f6,uint16,4084,3328,0.0,2596.0,568.2716674804688,737.295654296875,0.38050260926787466,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997769_cbb6c98a81e69eeb_MG_R_ML_ANON.dcm,True,,b5a7a748c4c1e9d47928197cdf30578145e4d86560011dbfc74da75ae28da1c4,77e982c822561de47ab997509bcbe1a9db98d8ab97d981e1db252ba7ac0fedd2,uint16,4084,3328,0.0,2428.0,572.1234741210938,744.4598999023438,0.3785474241646576,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997796_cbb6c98a81e69eeb_MG_L_CC_ANON.dcm,True,,f37788dccf02d775fa12ad10e8d5b668fe3397be41bcaa57558ab538733cc07a,f7cbbff990af84ab2e9fc741d7972f51e4a3c858a7ce0edaeb01cfd7f099e9bd,uint16,4084,3328,0.0,2250.0,403.182861328125,668.2771606445312,0.268922930950049,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997823_cbb6c98a81e69eeb_MG_R_CC_ANON.dcm,True,,0bbcc58b62ebde3c09e451b082db9b096a95e559bc9f401c14ddc3c79c0db3c2,d86c289c7bfb63660114eb3ea5b43b23a7435a3aa4f7331fd5d1cbcfea236056,uint16,4084,3328,0.0,2307.0,385.8580627441406,656.472412109375,0.25909822513278835,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998032_66adfbb4f19c76d2_MG_R_CC_ANON.dcm,True,,7fdff9d8c7ec4450e831ab71ab8f76fb2d7bb75273a596440417e979735d7a51,0a2cd7fe3d7f67437f8224d1cad31ad1f5a796e16b3acb6291a1db3850a6c90a,uint16,3328,2560,0.0,3307.0,456.6304016113281,683.0037841796875,0.31423809344951925,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998059_66adfbb4f19c76d2_MG_L_ML_ANON.dcm,True,,4a00d5104c8a7c80c9ecfa65782c1b3497ef2fbe5507be4d774f7e2d73cae2b2,b1d84ac0620d9fc1f3f03f12bead64357b630fe4d1928bea0980ec8b86830862,uint16,3328,2560,0.0,2666.0,564.7490234375,696.48583984375,0.4049519465519832,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998086_66adfbb4f19c76d2_MG_R_ML_ANON.dcm,True,,f41ea4d33109eb77af046a2cf3e26dbc138997eede0c2570fab6ef2ac6ad5093,c9b4abc4e75e4391ef689514a910164363518c862a771c0d12801ed49ab4ecbe,uint16,3328,2560,0.0,3250.0,599.8472290039062,728.9859008789062,0.4109565147986779,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998113_66adfbb4f19c76d2_MG_L_CC_ANON.dcm,True,,c2bcb3d727fed6d491abfd8d107c34ce417ff73b07758935d32a2d0801fb6a83,c280910c9f1a3e0e0f627be364aa986bff93f0a8282321a69faf3c13c6fa7eaa,uint16,3328,2560,0.0,2722.0,491.85211181640625,695.6426391601562,0.3384721022385817,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998177_f34ee0ab6591b792_MG_L_ML_ANON.dcm,True,,6e9c575ea3fb246cbe7ccf0ffc2a4ceee5e63eadbad0d6bb4aea4b3fc4b8d85e,a59c2b942a694a11029715ca7ece03b6997e5782875f5aa2d91184498072252f,uint16,4084,3328,0.0,3197.0,545.8211669921875,743.7799682617188,0.3572827444577337,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998204_f34ee0ab6591b792_MG_R_ML_ANON.dcm,True,,8253ad85f4bdc2400e4d78e56810489729c9c864d25398b99b8a4d849cecaa7d,f9a4ae6a3da3aa6f1329b4be180bc9f82a955e9e74f947904bbf245697e51c12,uint16,4084,3328,0.0,2660.0,540.9229125976562,742.4201049804688,0.35648416016066453,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998231_f34ee0ab6591b792_MG_L_CC_ANON.dcm,True,,f1e410453a60a1fe314ba3bd3ae226ea8593ba223c30b69f60f35fce519a7d8c,ef735d2d1ae7d7aa089a4cf3895bc9057ccd2df7c07d03f44436249c12272520,uint16,4084,3328,0.0,3417.0,434.29071044921875,681.2406616210938,0.2926961541993144,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998258_f34ee0ab6591b792_MG_R_CC_ANON.dcm,True,,4afd67fb2db306d625d036fd617490365fca285918bd260a26d5622b7d7a8ae8,f713bbd22006139ecde8e8b2e202f955aef4d809008fb06f87b453964e3934c7,uint16,4084,3328,0.0,2446.0,439.11041259765625,684.525390625,0.2957068479008137,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998322_1e4b534393d18753_MG_R_ML_ANON.dcm,True,,f9faacf26f8da62b387e5b37befc58fe148fb158ce956873d439f6aea490a194,9dfb7ffdc6f51c99894b2542c57443083392a614077d58e1724c8cfc684ac0a4,uint16,3328,2560,0.0,2386.0,635.0171508789062,737.8139038085938,0.4375394381009615,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998349_1e4b534393d18753_MG_R_CC_ANON.dcm,True,,67a3c6629da5d690d7f5f25fcee83318ee82e2cd9f9221dc494a468832d5c2b2,f8addb7ee2d1e1880747d37bd4aca56e81c10eb6feb17d0ae60da115a7c18e41,uint16,3328,2560,0.0,2034.0,286.52301025390625,590.3737182617188,0.19263153076171874,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998413_1f139436acfc5467_MG_L_ML_ANON.dcm,True,,a166c5ef159535c5ae219ff0624b19ef64c738e5890382c7160c857b00c31f76,7d21f473fb0d74bb455373dc68b9a3a2d343e5c603359badc438b83be5b474d8,uint16,4084,3328,0.0,3390.0,474.8675842285156,702.7055053710938,0.3196001457375876,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998440_1f139436acfc5467_MG_R_ML_ANON.dcm,True,,c7a0975b0d3d3f5df214225258e152e3b5c62b98894392af7efe853c72d52bdd,237eb0c7b08c951fb0c443613a6d6d762f85f0ff1c444f130f28fc9915e472a4,uint16,4084,3328,0.0,3053.0,506.7358093261719,718.0567016601562,0.3423220541701198,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998467_1f139436acfc5467_MG_L_CC_ANON.dcm,True,,9aedbdd20a5bf699ebc0dc2d619a7289584d09cbb8beae8915a3a18c2ec52978,7ea334a2a2e578a847d7a965c0613c8247130c6986cee2e5d689b70548511c3b,uint16,4084,3328,0.0,2770.0,354.36944580078125,635.2857666015625,0.24153518303134183,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998494_1f139436acfc5467_MG_R_CC_ANON.dcm,True,,25daf7aeb2ea8b50bf52f6940f7c3953998774cc8afafc296e0c692c5872e501,4f0edbd600478989a7a784afc16a0650f20263cf1c16c9f99ec3909ab19b866c,uint16,4084,3328,0.0,3782.0,381.95013427734375,652.3739624023438,0.2595749183021924,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998580_cd12bc20b3d27d0b_MG_L_ML_ANON.dcm,True,,f75de4c4dbad3e4c2e32c81d478fb26a74829ed7c38ebb231d4cb2ba61222f55,0a8632c58d9e8ab5ca4fb44f50c0731e24f79e09cab57f8769eac645e9827244,uint16,4084,3328,0.0,2593.0,436.26165771484375,685.0580444335938,0.2966269047125744,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998607_cd12bc20b3d27d0b_MG_R_ML_ANON.dcm,True,,429f174ae65ea538e37b1395194312e4ef2205fda51291211cae6446dd5d1d3f,7c8c1591fcf870eb336c7392e1798178e239fce2cf7c6c64cab1674e861be55b,uint16,4084,3328,0.0,2248.0,440.20556640625,686.7543334960938,0.2991364783065245,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998634_cd12bc20b3d27d0b_MG_L_CC_ANON.dcm,True,,644fa73cce386d0e6a8b5ba50915a6bda3249babd6639c66fdb0449b6469f115,5fa44d3cf301634bedc69d8f315d452203704a14382b4818f7e0db0cf1683a87,uint16,4084,3328,0.0,2233.0,302.62200927734375,597.5025634765625,0.20776023223837867,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998661_cd12bc20b3d27d0b_MG_R_CC_ANON.dcm,True,,405dbba7d9119045b9c73648592b5cb61bfb0ac65f2cbaee07435b8f64b13184,1051d777db58c5960c807cbf972935442758d5ac49cd69967ed6aa3f6a8077c9,uint16,4084,3328,0.0,2283.0,315.0705261230469,602.7999267578125,0.2187700860063663,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50998981_a78eba834ef6ee88_MG_R_ML_ANON.dcm,True,,9d62f9ad6b081662beae916cb36f1d414219d2b70133533738017e17168b4d90,12273bb95692bf1ebd144a8fd9f0258e85e79bde5c36a648c3570b578e5e0e97,uint16,3328,2560,0.0,2481.0,274.27850341796875,620.3113403320312,0.16666764479417068,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999008_a78eba834ef6ee88_MG_R_CC_ANON.dcm,True,,830912c3c32b01d05801596f1dd4df11d8d0c8c87337f7560bf07fdcb5271de5,68de1f005f136a08aaf3cecd5d88fc9ce7e2068e665ba8a78554741839171aa9,uint16,3328,2560,0.0,2398.0,147.30824279785156,459.2590026855469,0.09419262225811298,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999094_cb65e8dac169f596_MG_L_ML_ANON.dcm,True,,21879451ed155f29abbf3a8faa92866c85f9d6721df9af544122f3d8595b6aac,777cde38914c36c703c64d8855c60e4fd84dfb395b5c2d6eca6aa6640df7bde5,uint16,3328,2560,0.0,2781.0,346.11529541015625,605.5530395507812,0.2527734609750601,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999121_cb65e8dac169f596_MG_R_ML_ANON.dcm,True,,6a9b79517152fb479a6178ef94ec17bca4b6eb56bc9a02f0fbc08ed9baca3230,7d3a368db87de28ef355208aa803f45c783a5e174fe5f355b274097be635b458,uint16,3328,2560,0.0,2084.0,469.8016662597656,667.877197265625,0.3370708759014423,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999148_cb65e8dac169f596_MG_L_CC_ANON.dcm,True,,fc55e9f9262bced7ee6159d1202fc06f4c27747bbb56f338cd2a9c09f2cbcf21,655d314f7c09067f6109ad5c6312afdcda659aff2de9059eced713c02821ee59,uint16,3328,2560,0.0,2242.0,314.2838439941406,602.3062744140625,0.21836137038010817,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999175_cb65e8dac169f596_MG_R_CC_ANON.dcm,True,,9e7a457f35fa129d04a698e68adb60b7676e096f8866a9fdcc46b3ff83f6ac4e,6f4d9e8c6fe41508c9cfcb72e34e39e483bf5faf35722415fc8ee732137fc91c,uint16,3328,2560,0.0,2342.0,370.0039978027344,635.5606079101562,0.2579344529371995,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999246_cb65e8dac169f596_MG_L_ML_ANON.dcm,True,,5825d0e0139b0b98f24c54955b496d4785f05856a3db6c51f82021897fe58953,a4d011c8a2d48aef73fc422b31a417431ad3d39e8edfd2d861dc16407cedda8a,uint16,3328,2560,0.0,2240.0,433.48468017578125,655.75390625,0.3100029578575721,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999273_cb65e8dac169f596_MG_R_ML_ANON.dcm,True,,71be1d7e28e28149ada2a1a047434e004f46954d0a5f79db62285c87f27bbe61,6558cbdaccffb447cd807ebf039cb728e013349c8ee20473d18dbf35470a3b97,uint16,3328,2560,0.0,2091.0,528.3373413085938,703.2965698242188,0.3677471454326923,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999300_cb65e8dac169f596_MG_L_CC_ANON.dcm,True,,fc253269220e72b0c15680706f73eb98682141cef69edae90397ea64d84549aa,344992ee68aa048e6edc7275135b785a9f8072e6df4d8041d92079122d39bb33,uint16,3328,2560,0.0,2235.0,350.4147644042969,629.037109375,0.24046173095703124,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999327_cb65e8dac169f596_MG_R_CC_ANON.dcm,True,,348c63845ede661459aad1191cc295500cf6f3f8bdc4d19a3ae6b933c85ce7b0,3c3a4be7557e04dc5d588fcdb4da985482b61dd34718d328226523d34726ab6e,uint16,3328,2560,0.0,2139.0,367.0999450683594,635.1815185546875,0.2543115469125601,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999432_f62fbf38fb208316_MG_L_ML_ANON.dcm,True,,d0d26ef74d981703c451322caeec299563140978301270dee928f71cdb038a3f,52d2be100476d47de640b727b7ec2dce1b28d21d9bdc3bd39d42cb389c9f2f31,uint16,4084,3328,0.0,3723.0,505.0663757324219,723.8131713867188,0.33519137475985084,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50999459_f62fbf38fb208316_MG_L_CC_ANON.dcm,True,,f5bce57e4813473c07fe97f8edd85d3f42ab8233a99133fcde10096bbafd1900,a77e25f34e5e43fae30579fef9d40cdc8fc9533727258f3222dcf332c554bde3,uint16,4084,3328,0.0,2594.0,410.2005615234375,678.7014770507812,0.27123223308125516,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048738_3f22cdda8da215e3_MG_R_ML_ANON.dcm,True,,2d4f11d14ece5f2d8c84b8a7f596e7dd26b7f069c136c04e23f895bff1d5c87b,0182ae399c1987fb57151c9a64c76ae6cbc126a6f54043de2162990595d2774e,uint16,3328,2560,0.0,2269.0,645.5453491210938,725.7975463867188,0.4517186091496394,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048765_3f22cdda8da215e3_MG_R_CC_ANON.dcm,True,,40c632c6c25117b7d1733eccc34f46892f037d5ed4cf7c5091c7d7b00aa4427b,48364ecc3685d3928f4c6a94ba5d4da69acb27721acae35d3821da84cbda48f4,uint16,3328,2560,0.0,2455.0,459.67755126953125,675.7861328125,0.3233149601862981,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048891_f3e93e889a7746f0_MG_L_ML_ANON.dcm,True,,2ea30db734956297eca3a15019fcfc1ed10cc3ce1a23bf5fbf6aa0a466317857,60840aa35b293b002808f27a0f42b386f2f95dbf8ef755251d955594e392a173,uint16,4084,3328,0.0,2669.0,564.2001953125,730.1980590820312,0.3838430666343329,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048918_f3e93e889a7746f0_MG_R_ML_ANON.dcm,True,,88cc19c4d17639a1f0516b30056e871b8ea84bbfb2e2810c93c15e248249acb0,89d369df426556c192c86fb4ae8c3044c3da3f5e6ce47e0d3a848d96683f9b72,uint16,4084,3328,0.0,2422.0,575.4591064453125,730.6625366210938,0.39298815911530927,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048945_f3e93e889a7746f0_MG_L_CC_ANON.dcm,True,,e356b4a99a57d4f28ebd7be571292db677bd22ed67ddfd5ad406df26c12ce909,ef1315e1c7c4ebf987c447048783e1d7ce6bd1ac8885280e30f7852e5155847d,uint16,4084,3328,0.0,2998.0,501.1708679199219,712.6160278320312,0.3375387888005726,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51048972_f3e93e889a7746f0_MG_R_CC_ANON.dcm,True,,718e1147106ec30774d972297df4854d204a1c8a7bc3de962451b166e33107e0,f4499f1a1637da4c936d7769a85fb64fd836fcc2719de3517babc452ff414e9a,uint16,4084,3328,0.0,2489.0,458.81439208984375,685.419189453125,0.3162849982106532,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049053_8c105bb715bf1c3c_MG_L_ML_ANON.dcm,True,,233e674f92b0c337dc46576ccc3fc5272d27ede629d4f5af4cb5ff75cef0af4b,d9995d566d97ed11f0642d8801c6c2daee32e4cb10dc7441c6ca4b9cbb33ccdf,uint16,4084,3328,0.0,3372.0,586.3685913085938,743.0364379882812,0.3930383373436676,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049080_8c105bb715bf1c3c_MG_R_ML_ANON.dcm,True,,091ab4964e5f9d5434a8dc6819f6e1ab1cf864d5a81545de93af35a76add376e,d84a11735f05d971576d05f6bc2fba895cda522f703ea7ba41cd03b451e8a1b2,uint16,4084,3328,0.0,2818.0,615.4786987304688,737.7496337890625,0.420448304947073,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049107_8c105bb715bf1c3c_MG_L_CC_ANON.dcm,True,,643a1a440b3582143b1b4efc02ba4c343ddd40fbdc211b3301d7f4066960f46d,66aecbe5bb20ffc58335466d5db38761f353d5f2dc12e39d16961741ac1e4535,uint16,4084,3328,0.0,3463.0,438.99786376953125,678.7486572265625,0.2995704979092895,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049134_8c105bb715bf1c3c_MG_R_CC_ANON.dcm,True,,049fe7b921e8c0a1399400cddef0b40b16f901ecf9ffe7d1a4e3847c03d68470,5d77bc5df84116adfa9e15af7336db3bdb85bdf7af17a3830ede7a31796880c0,uint16,4084,3328,0.0,2929.0,513.96044921875,709.19384765625,0.34934619681402096,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049249_832ebce700241036_MG_L_CC_ANON.dcm,True,,3d31e78b44f058c280bca9e54f491064ddaab85f732ba8abe3f328a810aa0d6e,8c7641b6f84a25bc1c84d62664be694a5d58d19cb29ff0872113d43794dcb7a0,uint16,4084,3328,0.0,2792.0,356.7740783691406,636.1015014648438,0.24353002512148722,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049276_832ebce700241036_MG_L_ML_ANON.dcm,True,,07a8de886a03f199bb93ee2c753b98da730f56f70826693ab98d835660017e63,e775e6969b202bfad83392db26b3c306e733213577f128519ddef06dd97c615e,uint16,4084,3328,0.0,2815.0,452.56414794921875,684.7068481445312,0.3108963567957508,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049462_6f64793857feb5d0_MG_L_ML_ANON.dcm,True,,4d678f52469d11f9f5a7fa53e3bc0870b0382ea25b2866dd36927b68c2a65422,e4060b203e0fb6d7c04aef545fbe9c062ec9b55bbdf21727299c4e62b349d64c,uint16,3328,2560,0.0,2355.0,602.6615600585938,711.2974243164062,0.42859391432542066,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049489_6f64793857feb5d0_MG_R_ML_ANON.dcm,True,,7033cbc7a17037b7656272a5e1448c7c384b1d32ad32c298419b94a2d45e80c9,8cc14de86a2f20286f4f5b972e973af07adba2e88cf2092253ab3d1d7f9b498e,uint16,3328,2560,0.0,4092.0,523.0130004882812,693.68505859375,0.37226585975060095,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049516_6f64793857feb5d0_MG_L_CC_ANON.dcm,True,,85b64bec40ae8de2594522e163053166dbdbb8ebcdb32a781e0bb8f394addca6,9cb406f26c796ca58834f9c778c8aefa18b812b50fe861d7570a78e99ffd2ea8,uint16,3328,2560,0.0,2429.0,446.66302490234375,669.3445434570312,0.3149523221529447,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049543_6f64793857feb5d0_MG_R_CC_ANON.dcm,True,,27836d5c8391a2b91e65f400191fc1bb9910badae636f897bd8f885275280a5f,29da732c34c2d29c6c2ceafe8bfa0eb68a21b37e05ff1bb02647b9fc3da71877,uint16,3328,2560,0.0,4095.0,404.6871337890625,653.0899658203125,0.28416536771334133,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049628_6f64793857feb5d0_MG_L_ML_ANON.dcm,True,,4e8ea41e65e9474a8916fce2cb12d389de7ece3bc85e8870e1b42b423f854c76,117d942273934f0cb80dec1c2a690c1638cdcec052176bb0d141e073dda2058e,uint16,3328,2560,0.0,2758.0,599.046875,708.0665893554688,0.4288886437049279,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049655_6f64793857feb5d0_MG_R_ML_ANON.dcm,True,,5f1920238c8a9259833ec47e0cdf6eb1e656b8cd9512f0e313d9ea8b0444e418,130911a1512339358e7a7dbfb17b005256fced164f3f5c16a584a7fcea56a0e7,uint16,3328,2560,0.0,4070.0,639.6304321289062,741.9971923828125,0.44007908747746394,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51049682_6f64793857feb5d0_MG_L_CC_ANON.dcm,True,,478baef4b65d48c9654d2c3634bd64d64d84cdc115a5bbf06c1b6938ed6523a7,f1646e0e5f354ca66ef903247b630cca4141a523b36cb6d41f1990503a45654d,uint16,3328,2560,0.0,2377.0,434.9479675292969,664.0509643554688,0.3070421659029447,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/51070197_6f64793857feb5d0_MG_R_CC_ANON.dcm,True,,fb082a6d48d5dca8b68c1b4e1831cab759bb193a00b88916cfea567bba29e066,e6c520de7100c9d45db56849ea40bb3f8e4323926c865780c74bd20136d91ecc,uint16,3328,2560,0.0,4095.0,392.30706787109375,646.9143676757812,0.27556175818810097,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580611_40e22f2e3215b954_MG_L_ML_ANON.dcm,True,,a5201ec18160b40c7ff95469d88370bef89184348311ed415088e325245eb7d8,a42ed243c08db3e81500765ca1f2ed2639c13e0cf4eb175053b64ea3b275f794,uint16,4084,3328,0.0,3138.0,574.985107421875,722.1058959960938,0.39659010244010395,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580638_40e22f2e3215b954_MG_R_ML_ANON.dcm,True,,bc9812851f3842cc2137e686b080ef4b3815c5de92bc10fdb75cf8cd11531077,8afdea197590efd6b8266aac5fccdd73e79ccc104a1a13032998f4865520f5cb,uint16,4084,3328,0.0,2548.0,615.359375,753.3480834960938,0.4102908188851428,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580665_40e22f2e3215b954_MG_L_CC_ANON.dcm,True,,8236ada6c051d7412d21a0bbb62ecbfbe07e7111fb680dfd04c0f943d1785ace,0348900ef642b510b2ceb1b3d6647e3c7a94dd8af7bcaad97246b440100e2cc7,uint16,4084,3328,0.0,2338.0,467.3764343261719,693.1184692382812,0.31697424988698863,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580692_40e22f2e3215b954_MG_R_CC_ANON.dcm,True,,8d2b5baea0d2773e5b7045893166e5f85d0d208f1ed7dc55868141378040be8d,a3b0e17a9850de70484ce314ed40d07f7bc1a4aa4593d534aafc5172a9e09ec0,uint16,4084,3328,0.0,2201.0,441.45513916015625,679.2449340820312,0.3016195648591125,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580804_51bec6477a7898b9_MG_L_ML_ANON.dcm,True,,8cef69dad4922eb32887556ce14a541b50995be41e4694e75a6b1a4621c70269,5edd413679c06ae40bd1ed2e5f43916b6bf09fefe46aad7feb594a11cdfa1c60,uint16,4084,3328,0.0,2706.0,519.8133544921875,707.56103515625,0.36183365961444286,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580831_51bec6477a7898b9_MG_R_ML_ANON.dcm,True,,fe4f6d92bf1c88e8e9de70cfb759efc1dcedf9bedc7c4d61708972949970c7b6,932fe5713cb137038b6d3c927425b852ba70cdc7aec6712512716886b954d33b,uint16,4084,3328,0.0,2818.0,515.8660278320312,706.0294189453125,0.36192592280852104,False
